ea01id;ea01dtemis;ea01dtentrega;ea01vlr10
17036581;29/08/2023;13/09/2023;125.761039
17022116;29/08/2023;11/09/2023;95.95238095
17028548;29/08/2023;13/09/2023;554.8528139
17027272;29/08/2023;12/09/2023;100.0194805
17028290;29/08/2023;13/09/2023;187.065368
17029553;29/08/2023;13/09/2023;1300.148052
17028376;29/08/2023;13/09/2023;472.1207792
17027976;29/08/2023;13/09/2023;105.4744589
17027725;29/08/2023;12/09/2023;269.9333333
17027340;29/08/2023;13/09/2023;278.765368
17028222;29/08/2023;13/09/2023;102.2004329
17036462;29/08/2023;13/09/2023;242.4848485
17027171;29/08/2023;13/09/2023;107.2445887
17027466;29/08/2023;13/09/2023;549.0060606
17036495;29/08/2023;13/09/2023;790.4536797
17036012;29/08/2023;13/09/2023;354.3047619
17027880;29/08/2023;12/09/2023;541.8601732
17036515;29/08/2023;13/09/2023;302.425974
17029534;29/08/2023;13/09/2023;194.3887446
17029517;29/08/2023;13/09/2023;194.3887446
17027957;29/08/2023;13/09/2023;120.9255411
17027307;29/08/2023;13/09/2023;157.1839827
17036554;29/08/2023;13/09/2023;193.4428571
17036147;29/08/2023;12/09/2023;316.9246753
17036649;29/08/2023;13/09/2023;482.2376623
17036033;29/08/2023;13/09/2023;132.5588745
17028204;29/08/2023;13/09/2023;122.4116883
17028560;29/08/2023;13/09/2023;166.1142857
17028037;29/08/2023;13/09/2023;83.51688312
17029503;29/08/2023;13/09/2023;102.8030303
17027078;29/08/2023;13/09/2023;146.2056277
17027934;29/08/2023;12/09/2023;137.782684
17027652;29/08/2023;12/09/2023;168.4190476
17027689;29/08/2023;12/09/2023;269.9333333
17027761;29/08/2023;12/09/2023;269.9333333
17028400;29/08/2023;13/09/2023;243.365368
17036617;29/08/2023;13/09/2023;262.6844156
17028433;29/08/2023;13/09/2023;280.4688312
17029456;29/08/2023;13/09/2023;465.0181818
17028310;29/08/2023;13/09/2023;123.4805195
17028628;29/08/2023;13/09/2023;940.7727273
17027630;29/08/2023;13/09/2023;396.1151515
17029473;29/08/2023;13/09/2023;607.4761905
17036411;29/08/2023;13/09/2023;160.1008658
17027865;29/08/2023;13/09/2023;87.07402597
17022459;29/08/2023;13/09/2023;137.3961039
17022533;29/08/2023;13/09/2023;67.58961039
17022509;29/08/2023;13/09/2023;111.1402597
17028494;29/08/2023;13/09/2023;177.321645
17022558;29/08/2023;13/09/2023;93.84588745
17041063;30/08/2023;14/09/2023;151.6878788
17041044;30/08/2023;14/09/2023;226.8168831
17037664;30/08/2023;14/09/2023;56.34155844
17041083;30/08/2023;14/09/2023;176.9121212
17041139;30/08/2023;14/09/2023;298.1402597
17041575;30/08/2023;14/09/2023;195.2805195
17041111;30/08/2023;14/09/2023;191.374026
17041531;30/08/2023;14/09/2023;191.374026
17041092;30/08/2023;14/09/2023;161.0363636
17041007;30/08/2023;14/09/2023;161.0363636
17040952;30/08/2023;14/09/2023;232.1363636
17041439;30/08/2023;14/09/2023;42.38961039
17041158;30/08/2023;14/09/2023;170.3142857
17042089;30/08/2023;31/08/2023;1345.971429
17037952;30/08/2023;14/09/2023;103.6164502
17041396;30/08/2023;14/09/2023;71.71688312
17041175;30/08/2023;14/09/2023;153.1220779
17050503;31/08/2023;15/09/2023;222.1800866
17056594;31/08/2023;15/09/2023;203.5787879
17052331;31/08/2023;30/09/2023;346.0311688
17051926;31/08/2023;30/09/2023;146.2670996
17049229;31/08/2023;15/09/2023;106.6445887
17049992;31/08/2023;15/09/2023;154.6207792
17051889;31/08/2023;30/09/2023;244.7372294
17051855;31/08/2023;30/09/2023;269.8155844
17056169;31/08/2023;15/09/2023;215.417316
17051578;31/08/2023;30/09/2023;231.5056277
17051829;31/08/2023;30/09/2023;153.7142857
17050131;31/08/2023;15/09/2023;100.1831169
17055961;31/08/2023;15/09/2023;127.0030303
17050026;31/08/2023;15/09/2023;141.9077922
17051788;31/08/2023;30/09/2023;322.8831169
17055799;31/08/2023;15/09/2023;118.9385281
17051394;31/08/2023;15/09/2023;398.8822511
17048862;31/08/2023;15/09/2023;1509.148485
17051373;31/08/2023;15/09/2023;145.8103896
17055890;31/08/2023;12/09/2023;784.2242424
17052033;31/08/2023;15/09/2023;260.5571429
17051709;31/08/2023;30/09/2023;303.4108225
17056575;31/08/2023;15/09/2023;99.72770563
17056636;31/08/2023;15/09/2023;408.665368
17056264;31/08/2023;15/09/2023;384.5554113
17056557;31/08/2023;15/09/2023;124.3662338
17060344;31/08/2023;10/09/2023;20.81082251
17051224;31/08/2023;15/09/2023;95.20519481
17050258;31/08/2023;15/09/2023;169.2844156
17051112;31/08/2023;15/09/2023;625.6675325
17049150;31/08/2023;15/09/2023;233.7662338
17050572;31/08/2023;15/09/2023;102.9341991
17049029;31/08/2023;15/09/2023;127.8064935
17056481;31/08/2023;15/09/2023;307.8896104
17055743;31/08/2023;15/09/2023;162.191342
17049907;31/08/2023;15/09/2023;50.90865801
17055826;31/08/2023;12/09/2023;68.46103896
17049596;31/08/2023;15/09/2023;125.565368
17049821;31/08/2023;15/09/2023;75.35584416
17049560;31/08/2023;15/09/2023;123.0904762
17050978;31/08/2023;15/09/2023;470.6199134
17049001;31/08/2023;15/09/2023;233.7662338
17049640;31/08/2023;15/09/2023;61.61645022
17052112;31/08/2023;15/09/2023;90.15844156
17055774;31/08/2023;15/09/2023;96.96190476
17049182;31/08/2023;15/09/2023;131.4116883
17055988;31/08/2023;15/09/2023;80.85238095
17050920;31/08/2023;15/09/2023;294.5787879
17049356;31/08/2023;30/09/2023;566.0857143
17051511;31/08/2023;30/09/2023;247.3601732
17056197;31/08/2023;15/09/2023;654.7497835
17055843;31/08/2023;30/09/2023;208.5264069
17052127;31/08/2023;30/09/2023;967.3246753
17050173;31/08/2023;15/09/2023;113.9121212
17051463;31/08/2023;15/09/2023;425.8103896
17051996;31/08/2023;15/09/2023;219.2601732
17050677;31/08/2023;15/09/2023;865.8082251
17051544;31/08/2023;30/09/2023;275.3142857
17050072;31/08/2023;15/09/2023;182.6164502
17051167;31/08/2023;15/09/2023;277.417316
17055945;31/08/2023;15/09/2023;55.5004329
17050959;31/08/2023;15/09/2023;106.1506494
17051026;31/08/2023;15/09/2023;938.7316017
17051642;31/08/2023;30/09/2023;279.2354978
17051747;31/08/2023;30/09/2023;350.9658009
17056391;31/08/2023;15/09/2023;127.9800866
17050590;31/08/2023;15/09/2023;166.6774892
17052137;31/08/2023;15/09/2023;236.3406926
17050614;31/08/2023;15/09/2023;297.9792208
17050233;31/08/2023;15/09/2023;101.2437229
17056301;31/08/2023;15/09/2023;175.9796537
17052763;31/08/2023;15/09/2023;10.88225108
17050889;31/08/2023;30/09/2023;75.15930736
17050788;31/08/2023;15/09/2023;96.97532468
17050636;31/08/2023;15/09/2023;88.80865801
17049511;31/08/2023;15/09/2023;164.7839827
17049461;31/08/2023;30/09/2023;151.8545455
17050224;31/08/2023;15/09/2023;53.83636364
17056458;31/08/2023;15/09/2023;157.7155844
17051317;31/08/2023;15/09/2023;564.204329
17049679;31/08/2023;15/09/2023;398.4774892
17051242;31/08/2023;15/09/2023;450.1922078
17049268;31/08/2023;15/09/2023;114.7835498
17049862;31/08/2023;15/09/2023;469.2948052
17050655;31/08/2023;15/09/2023;165.1337662
17056517;31/08/2023;15/09/2023;70.91948052
17056620;31/08/2023;13/09/2023;100.3428571
17051677;31/08/2023;30/09/2023;212.4095238
17050904;31/08/2023;15/09/2023;94.98787879
17050805;31/08/2023;15/09/2023;238.5497835
17050197;31/08/2023;15/09/2023;156.0588745
17049943;31/08/2023;15/09/2023;154.6207792
17050155;31/08/2023;15/09/2023;169.6372294
17049307;31/08/2023;15/09/2023;68.48095238
17056415;31/08/2023;15/09/2023;348.5177489
17056328;31/08/2023;12/09/2023;74.16450216
17051443;31/08/2023;15/09/2023;329.6679654
17051292;31/08/2023;15/09/2023;150.8294372
17052772;31/08/2023;15/09/2023;10.88225108
17050749;31/08/2023;15/09/2023;127.0220779
17052750;31/08/2023;15/09/2023;10.88225108
17050829;31/08/2023;15/09/2023;479.2649351
17049095;31/08/2023;15/09/2023;132.2709957
17052372;31/08/2023;15/09/2023;238.938961
17051609;31/08/2023;30/09/2023;263.8813853
17056534;31/08/2023;15/09/2023;191.7380952
17049735;31/08/2023;15/09/2023;362.7116883
17050534;31/08/2023;15/09/2023;292.8424242
17051198;31/08/2023;15/09/2023;207.3324675
17056341;31/08/2023;12/09/2023;118.4900433
17056364;31/08/2023;15/09/2023;179.6606061
17050859;31/08/2023;15/09/2023;330.5354978
17056274;31/08/2023;15/09/2023;175.9796537
17061317;01/09/2023;15/09/2023;126.4779221
17063803;01/09/2023;16/09/2023;311.4636364
17063967;01/09/2023;16/09/2023;101.6800866
17064096;01/09/2023;16/09/2023;87.9030303
17063826;01/09/2023;16/09/2023;75.72900433
17063982;01/09/2023;16/09/2023;1300.135065
17075287;04/09/2023;19/09/2023;1163.997403
17073075;04/09/2023;19/09/2023;193.0541126
17075019;04/09/2023;04/09/2023;95.95238095
17073100;04/09/2023;19/09/2023;60.72077922
17070232;04/09/2023;19/09/2023;66.84848485
17070264;04/09/2023;19/09/2023;145.7714286
17070410;04/09/2023;19/09/2023;82.36103896
17070638;04/09/2023;19/09/2023;457.1281385
17071368;04/09/2023;19/09/2023;163.2727273
17075303;04/09/2023;19/09/2023;30.204329
17073031;04/09/2023;19/09/2023;77.3982684
17073133;04/09/2023;19/09/2023;114.2095238
17073169;04/09/2023;19/09/2023;126.8264069
17073240;04/09/2023;19/09/2023;196.182684
17073266;04/09/2023;19/09/2023;148.0528139
17073322;04/09/2023;19/09/2023;141.5142857
17073344;04/09/2023;19/09/2023;177.7415584
17075564;04/09/2023;19/09/2023;422.8376623
17073205;04/09/2023;19/09/2023;264.3787879
17071100;04/09/2023;19/09/2023;150.8601732
17071058;04/09/2023;19/09/2023;141.3554113
17071558;04/09/2023;19/09/2023;161.7090909
17071596;04/09/2023;19/09/2023;484.9857143
17071645;04/09/2023;19/09/2023;401.0121212
17070869;04/09/2023;19/09/2023;156.2034632
17070489;04/09/2023;19/09/2023;441.8658009
17071253;04/09/2023;19/09/2023;287.7922078
17071147;04/09/2023;19/09/2023;1462.506926
17070943;04/09/2023;19/09/2023;119.2181818
17071697;04/09/2023;19/09/2023;2911.274892
17071735;04/09/2023;19/09/2023;2818.204762
17071815;04/09/2023;19/09/2023;1555.97316
17075418;04/09/2023;19/09/2023;321.84329
17071512;04/09/2023;13/09/2023;122.6666667
17071852;04/09/2023;19/09/2023;116.6367965
17075179;04/09/2023;19/09/2023;488.7649351
17073040;04/09/2023;19/09/2023;162.9502165
17073114;04/09/2023;19/09/2023;126.5077922
17073188;04/09/2023;13/09/2023;73.01298701
17071876;04/09/2023;19/09/2023;76.78528139
17071895;04/09/2023;19/09/2023;95.42207792
17071944;04/09/2023;19/09/2023;95.42207792
17070549;04/09/2023;19/09/2023;352.9320346
17071442;04/09/2023;19/09/2023;93.76580087
17070985;04/09/2023;19/09/2023;72.06796537
17073152;04/09/2023;19/09/2023;90.61645022
17070319;04/09/2023;19/09/2023;84.36753247
17070589;04/09/2023;19/09/2023;864.8813853
17071021;04/09/2023;12/09/2023;1055.420346
17071216;04/09/2023;19/09/2023;108.4891775
17071969;04/09/2023;19/09/2023;141.3099567
17071999;04/09/2023;19/09/2023;131.0103896
17072132;04/09/2023;13/09/2023;43.65844156
17072988;04/09/2023;19/09/2023;215.6212121
17073369;04/09/2023;19/09/2023;212.5515152
17073056;04/09/2023;19/09/2023;95.02164502
17073305;04/09/2023;19/09/2023;80.28528139
17075331;04/09/2023;19/09/2023;366.3705628
17073012;04/09/2023;19/09/2023;503.2991342
17073396;04/09/2023;19/09/2023;76.64891775
17075520;04/09/2023;19/09/2023;137.2896104
17075938;04/09/2023;19/09/2023;37.18008658
17076509;04/09/2023;19/09/2023;119.7186147
17076521;04/09/2023;19/09/2023;45.06277056
17076540;04/09/2023;19/09/2023;52.53549784
17076559;04/09/2023;19/09/2023;37.18008658
17076571;04/09/2023;19/09/2023;104.8692641
17076583;04/09/2023;19/09/2023;44.65281385
17076606;04/09/2023;19/09/2023;104.8692641
17076618;04/09/2023;19/09/2023;112.3419913
17076630;04/09/2023;19/09/2023;75.26580087
17076643;04/09/2023;19/09/2023;37.18008658
17076658;04/09/2023;19/09/2023;67.58571429
17076670;04/09/2023;19/09/2023;45.06277056
17076860;04/09/2023;19/09/2023;407.7402597
17076683;04/09/2023;19/09/2023;52.53549784
17071920;04/09/2023;19/09/2023;95.42207792
17070453;04/09/2023;19/09/2023;66.84848485
17070699;04/09/2023;19/09/2023;416.9038961
17071410;04/09/2023;19/09/2023;65.9
17071773;04/09/2023;19/09/2023;851.2861472
17076595;04/09/2023;19/09/2023;2175.504762
17070781;04/09/2023;19/09/2023;448.2359307
17071476;04/09/2023;19/09/2023;78.62207792
17071318;04/09/2023;19/09/2023;107.8588745
17073287;04/09/2023;19/09/2023;100.4164502
17075486;04/09/2023;19/09/2023;771.4714286
17075221;04/09/2023;19/09/2023;59.65714286
17080833;05/09/2023;15/09/2023;151.7766234
17082982;05/09/2023;19/09/2023;178.4623377
17083075;05/09/2023;20/09/2023;151.2419913
17083232;05/09/2023;20/09/2023;307.5510823
17083354;05/09/2023;20/09/2023;180.9857143
17089776;05/09/2023;20/09/2023;161.1800866
17083098;05/09/2023;30/09/2023;308.0632035
17089762;05/09/2023;20/09/2023;1007.225108
17088329;05/09/2023;05/09/2023;11.13722944
17082362;05/09/2023;20/09/2023;140.0051948
17082393;05/09/2023;20/09/2023;67.48398268
17091907;05/09/2023;20/09/2023;132.0506494
17083138;05/09/2023;20/09/2023;193.3350649
17080698;05/09/2023;20/09/2023;826.5177489
17083118;05/09/2023;20/09/2023;164.5155844
17083007;05/09/2023;20/09/2023;353.891342
17082410;05/09/2023;20/09/2023;95.72770563
17083305;05/09/2023;20/09/2023;457.8095238
17080757;05/09/2023;19/09/2023;2586.704762
17089506;05/09/2023;20/09/2023;112.2575758
17082324;05/09/2023;20/09/2023;76.88874459
17089568;05/09/2023;20/09/2023;190.6281385
17083380;05/09/2023;20/09/2023;287.8238095
17089432;05/09/2023;20/09/2023;234.5194805
17089349;05/09/2023;20/09/2023;191.8645022
17082432;05/09/2023;20/09/2023;135.7679654
17089642;05/09/2023;20/09/2023;347.5225108
17080732;05/09/2023;19/09/2023;161.9545455
17083421;05/09/2023;20/09/2023;119.1354978
17083442;05/09/2023;20/09/2023;1367.270563
17089741;05/09/2023;20/09/2023;164.0891775
17089404;05/09/2023;20/09/2023;188.9463203
17083035;05/09/2023;20/09/2023;305.491342
17089546;05/09/2023;20/09/2023;159.2376623
17082344;05/09/2023;20/09/2023;66.57142857
17082456;05/09/2023;20/09/2023;137.8359307
17082476;05/09/2023;20/09/2023;52.21818182
17083270;05/09/2023;20/09/2023;241.8337662
17089725;05/09/2023;20/09/2023;105.94329
17082492;05/09/2023;19/09/2023;111.7021645
17089524;05/09/2023;20/09/2023;139.021645
17082297;05/09/2023;20/09/2023;130.7350649
17080808;05/09/2023;19/09/2023;123.4510823
17089374;05/09/2023;20/09/2023;360.2753247
17089900;05/09/2023;20/09/2023;459.6038961
17082549;05/09/2023;20/09/2023;496.8861472
17091928;05/09/2023;20/09/2023;274.6281385
17089463;05/09/2023;20/09/2023;253.6632035
17089954;05/09/2023;20/09/2023;125.574026
17089626;05/09/2023;20/09/2023;82.23290043
17083166;05/09/2023;20/09/2023;211.1502165
17083196;05/09/2023;20/09/2023;128.2753247
17089598;05/09/2023;20/09/2023;287.4679654
17089683;05/09/2023;20/09/2023;247.847619
17082963;05/09/2023;20/09/2023;720.1683983
17082519;05/09/2023;20/09/2023;216.7004329
17109329;06/09/2023;21/09/2023;290.3692641
17099095;06/09/2023;20/09/2023;188.0532468
17109256;06/09/2023;21/09/2023;325.1632035
17109090;06/09/2023;12/09/2023;250.9103896
17109046;06/09/2023;21/09/2023;457.7419913
17108894;06/09/2023;21/09/2023;149.2458874
17100244;06/09/2023;20/09/2023;295.865368
17099414;06/09/2023;20/09/2023;154.7640693
17098832;06/09/2023;19/09/2023;46.26883117
17098843;06/09/2023;19/09/2023;106.5939394
17098863;06/09/2023;19/09/2023;106.5939394
17109203;06/09/2023;21/09/2023;221.7463203
17109233;06/09/2023;21/09/2023;154.3896104
17109516;06/09/2023;21/09/2023;110.3484848
17108880;06/09/2023;21/09/2023;528.8965368
17108911;06/09/2023;21/09/2023;158.7857143
17108925;06/09/2023;21/09/2023;306.4619048
17108939;06/09/2023;21/09/2023;158.7857143
17108984;06/09/2023;21/09/2023;99.81125541
17099375;06/09/2023;20/09/2023;482.2376623
17099336;06/09/2023;20/09/2023;286.45671
17108999;06/09/2023;21/09/2023;718.1155844
17108959;06/09/2023;21/09/2023;182.0614719
17098689;06/09/2023;20/09/2023;286.7701299
17098774;06/09/2023;20/09/2023;88.7969697
17098941;06/09/2023;19/09/2023;152.6320346
17099006;06/09/2023;20/09/2023;2037.138095
17098557;06/09/2023;20/09/2023;117.6393939
17109392;06/09/2023;21/09/2023;530.5597403
17098325;06/09/2023;21/09/2023;400.0225108
17108062;06/09/2023;15/09/2023;219.8575758
17107995;06/09/2023;21/09/2023;252.8818182
17098963;06/09/2023;21/09/2023;122.4709957
17099214;06/09/2023;21/09/2023;1054.9
17107895;06/09/2023;21/09/2023;155.2874459
17109128;06/09/2023;21/09/2023;735.7575758
17099056;06/09/2023;20/09/2023;344.617316
17107791;06/09/2023;21/09/2023;88.53896104
17108201;06/09/2023;19/09/2023;162.4982684
17108161;06/09/2023;19/09/2023;103.4961039
17108136;06/09/2023;19/09/2023;130.9398268
17107861;06/09/2023;21/09/2023;88.53896104
17107981;06/09/2023;21/09/2023;43.76623377
17098429;06/09/2023;20/09/2023;76.95497835
17107967;06/09/2023;21/09/2023;55.84415584
17108503;06/09/2023;21/09/2023;3519.22684
17107954;06/09/2023;21/09/2023;99.68831169
17107941;06/09/2023;21/09/2023;55.92207792
17107927;06/09/2023;21/09/2023;199.3766234
17108185;06/09/2023;21/09/2023;68.82943723
17108480;06/09/2023;21/09/2023;100.5181818
17108456;06/09/2023;21/09/2023;108.4891775
17108424;06/09/2023;21/09/2023;177.1493506
17108398;06/09/2023;21/09/2023;132.3207792
17108384;06/09/2023;21/09/2023;62.28138528
17107809;06/09/2023;21/09/2023;88.53896104
17109293;06/09/2023;21/09/2023;315.1329004
17099190;06/09/2023;19/09/2023;199.3134199
17107879;06/09/2023;21/09/2023;117.130303
17098788;06/09/2023;21/09/2023;331.6329004
17108372;06/09/2023;21/09/2023;77.17445887
17108802;06/09/2023;21/09/2023;226.4969697
17108103;06/09/2023;21/09/2023;189.9160173
17098883;06/09/2023;21/09/2023;135.1510823
17107827;06/09/2023;21/09/2023;201.4554113
17098540;06/09/2023;20/09/2023;101.5519481
17098575;06/09/2023;19/09/2023;85.18311688
17098629;06/09/2023;20/09/2023;152.0506494
17098650;06/09/2023;20/09/2023;98.35454545
17098757;06/09/2023;20/09/2023;86.37575758
17098922;06/09/2023;20/09/2023;1481.759307
17099318;06/09/2023;20/09/2023;139.0580087
17108817;06/09/2023;21/09/2023;122.752381
17108865;06/09/2023;21/09/2023;79.4965368
17109036;06/09/2023;21/09/2023;88.87922078
17109177;06/09/2023;21/09/2023;157.8558442
17109433;06/09/2023;21/09/2023;152.3683983
17108836;06/09/2023;21/09/2023;244.5186147
17109452;06/09/2023;21/09/2023;209.2393939
17109363;06/09/2023;21/09/2023;210.0203463
17098463;06/09/2023;21/09/2023;493.5
17098409;06/09/2023;21/09/2023;137.3064935
17098725;06/09/2023;21/09/2023;198.9108225
17109161;06/09/2023;21/09/2023;75.43722944
17098982;06/09/2023;21/09/2023;216.3935065
17099157;06/09/2023;21/09/2023;323.8155844
17108034;06/09/2023;21/09/2023;152.5155844
17099120;06/09/2023;19/09/2023;259.8627706
17098371;06/09/2023;20/09/2023;295.9714286
17098445;06/09/2023;20/09/2023;101.1406926
17098515;06/09/2023;20/09/2023;173.4337662
17098592;06/09/2023;20/09/2023;258.4082251
17098668;06/09/2023;20/09/2023;114.4155844
17098743;06/09/2023;19/09/2023;74.31818182
17120188;11/09/2023;26/09/2023;175.4164502
17120305;11/09/2023;26/09/2023;101.3874459
17120283;11/09/2023;26/09/2023;166.7632035
17120223;11/09/2023;26/09/2023;274.9082251
17120321;11/09/2023;26/09/2023;312.5099567
17120398;11/09/2023;26/09/2023;267.3264069
17119864;11/09/2023;26/09/2023;127.9108225
17120471;11/09/2023;26/09/2023;207.2441558
17120259;11/09/2023;26/09/2023;156.3748918
17119878;11/09/2023;26/09/2023;319.0463203
17119151;11/09/2023;11/09/2023;17.91818182
17118841;11/09/2023;25/09/2023;185.1428571
17119806;11/09/2023;25/09/2023;262.8779221
17120444;11/09/2023;26/09/2023;692.2251082
17120164;11/09/2023;26/09/2023;407.0536797
17120610;11/09/2023;26/09/2023;107.5904762
17120631;11/09/2023;26/09/2023;338.0285714
17120379;11/09/2023;26/09/2023;373.7095238
17119838;11/09/2023;25/09/2023;61.68311688
17120642;11/09/2023;26/09/2023;73.25541126
17120099;11/09/2023;26/09/2023;282.187013
17120585;11/09/2023;26/09/2023;134.8545455
17133906;12/09/2023;27/09/2023;435.3168831
17133874;12/09/2023;27/09/2023;402.6290043
17133854;12/09/2023;27/09/2023;190.1385281
17136387;12/09/2023;27/09/2023;50.4995671
17133498;12/09/2023;29/09/2023;111.1757576
17136374;12/09/2023;27/09/2023;49.52510823
17136359;12/09/2023;27/09/2023;63.35714286
17136183;12/09/2023;27/09/2023;450.6961039
17133516;12/09/2023;27/09/2023;209.0722944
17133351;12/09/2023;27/09/2023;156.712987
17135872;12/09/2023;27/09/2023;118.3246753
17135386;12/09/2023;27/09/2023;328.6428571
17134155;12/09/2023;27/09/2023;166.061039
17134320;12/09/2023;27/09/2023;100.395671
17136646;12/09/2023;27/09/2023;243.1844156
17136998;12/09/2023;27/09/2023;74.13290043
17133280;12/09/2023;27/09/2023;372.512987
17135948;12/09/2023;27/09/2023;535.2774892
17135464;12/09/2023;27/09/2023;174.1489177
17135337;12/09/2023;27/09/2023;143.5943723
17134301;12/09/2023;27/09/2023;97.11038961
17133232;12/09/2023;27/09/2023;145.5025974
17135641;12/09/2023;27/09/2023;517.0571429
17133212;12/09/2023;27/09/2023;111.9238095
17133192;12/09/2023;27/09/2023;111.9238095
17133172;12/09/2023;27/09/2023;111.9238095
17136966;12/09/2023;27/09/2023;187.138961
17134426;12/09/2023;27/09/2023;353.8242424
17137013;12/09/2023;27/09/2023;68.5012987
17133309;12/09/2023;27/09/2023;138.5636364
17133473;12/09/2023;27/09/2023;324.6056277
17135158;12/09/2023;27/09/2023;333.5571429
17135133;12/09/2023;27/09/2023;199.8878788
17133957;12/09/2023;27/09/2023;105.587013
17134374;12/09/2023;27/09/2023;850.7073593
17136417;12/09/2023;27/09/2023;84.41255411
17134901;12/09/2023;27/09/2023;201.4506494
17136759;12/09/2023;27/09/2023;103.6069264
17134874;12/09/2023;27/09/2023;201.4506494
17135959;12/09/2023;27/09/2023;241.9077922
17134850;12/09/2023;27/09/2023;165.4636364
17134823;12/09/2023;27/09/2023;201.4506494
17134795;12/09/2023;27/09/2023;210.0649351
17134769;12/09/2023;27/09/2023;190.6844156
17134741;12/09/2023;27/09/2023;210.0649351
17134714;12/09/2023;27/09/2023;475.3679654
17136448;12/09/2023;27/09/2023;121.4735931
17135726;12/09/2023;27/09/2023;213.0190476
17134691;12/09/2023;27/09/2023;136.5623377
17136466;12/09/2023;27/09/2023;113.7701299
17134664;12/09/2023;27/09/2023;187.947619
17134637;12/09/2023;27/09/2023;181.5948052
17134609;12/09/2023;27/09/2023;201.4506494
17134555;12/09/2023;27/09/2023;264.5718615
17134532;12/09/2023;27/09/2023;128.5545455
17134508;12/09/2023;27/09/2023;304.64329
17134457;12/09/2023;27/09/2023;157.4675325
17136485;12/09/2023;27/09/2023;50.90995671
17134435;12/09/2023;27/09/2023;121.152381
17135292;12/09/2023;27/09/2023;201.9528139
17135922;12/09/2023;27/09/2023;131.9952381
17135982;12/09/2023;27/09/2023;616.9887446
17135483;12/09/2023;27/09/2023;126.2922078
17135444;12/09/2023;27/09/2023;141.5329004
17135051;12/09/2023;27/09/2023;159.5147186
17134482;12/09/2023;27/09/2023;190.208658
17136048;12/09/2023;27/09/2023;69.43290043
17135589;12/09/2023;27/09/2023;369.1675325
17134064;12/09/2023;27/09/2023;203.1471861
17133377;12/09/2023;27/09/2023;311.9532468
17136883;12/09/2023;27/09/2023;419.2437229
17136500;12/09/2023;27/09/2023;494.7017316
17136867;12/09/2023;27/09/2023;63.77922078
17137035;12/09/2023;27/09/2023;171.5411255
17136942;12/09/2023;27/09/2023;92.46363636
17134411;12/09/2023;27/09/2023;607.4761905
17134581;12/09/2023;27/09/2023;201.4506494
17136434;12/09/2023;27/09/2023;62.75757576
17133991;12/09/2023;27/09/2023;160.8506494
17136402;12/09/2023;27/09/2023;51.83160173
17136744;12/09/2023;27/09/2023;109.1363636
17135572;12/09/2023;27/09/2023;74.4978355
17132706;12/09/2023;27/09/2023;21.22640693
17133770;12/09/2023;27/09/2023;216.3887446
17133746;12/09/2023;27/09/2023;215.5961039
17133718;12/09/2023;27/09/2023;305.582684
17137202;12/09/2023;27/09/2023;191.7454545
17137185;12/09/2023;27/09/2023;158.4623377
17137152;12/09/2023;27/09/2023;164.1004329
17137121;12/09/2023;27/09/2023;143.0450216
17137071;12/09/2023;27/09/2023;75.74112554
17136844;12/09/2023;27/09/2023;120.2818182
17136819;12/09/2023;27/09/2023;120.8619048
17136708;12/09/2023;27/09/2023;297.5649351
17136598;12/09/2023;27/09/2023;69.61904762
17136579;12/09/2023;27/09/2023;71.2025974
17136557;12/09/2023;27/09/2023;200.8818182
17136538;12/09/2023;27/09/2023;65.16493506
17136524;12/09/2023;27/09/2023;38.33766234
17136344;12/09/2023;27/09/2023;191.1896104
17136272;12/09/2023;27/09/2023;69.49047619
17136240;12/09/2023;27/09/2023;171.6155844
17136617;12/09/2023;27/09/2023;136.3731602
17136167;12/09/2023;27/09/2023;89.84545455
17136134;12/09/2023;27/09/2023;322.9978355
17136114;12/09/2023;27/09/2023;99.98398268
17137090;12/09/2023;27/09/2023;143.0450216
17136801;12/09/2023;27/09/2023;66.36190476
17136781;12/09/2023;27/09/2023;90.57662338
17136688;12/09/2023;27/09/2023;127.5636364
17136330;12/09/2023;27/09/2023;75.41038961
17136306;12/09/2023;27/09/2023;32.22077922
17136318;12/09/2023;27/09/2023;36.66493506
17136291;12/09/2023;27/09/2023;324.3203463
17137236;12/09/2023;27/09/2023;103.2121212
17136100;12/09/2023;27/09/2023;132.4601732
17136086;12/09/2023;27/09/2023;247.4952381
17135757;12/09/2023;27/09/2023;61.68571429
17135072;12/09/2023;27/09/2023;382.7722944
17134202;12/09/2023;27/09/2023;147.4393939
17134183;12/09/2023;27/09/2023;109.4731602
17134045;12/09/2023;27/09/2023;202.4519481
17133329;12/09/2023;27/09/2023;150.8917749
17133255;12/09/2023;27/09/2023;152.9268398
17135273;12/09/2023;27/09/2023;102.0038961
17133036;12/09/2023;29/07/2023;12.26839827
17132716;12/09/2023;27/09/2023;58.04891775
17135005;12/09/2023;27/09/2023;159.3194805
17135319;12/09/2023;27/09/2023;110.7484848
17133976;12/09/2023;27/09/2023;96.29047619
17133934;12/09/2023;27/09/2023;319.878355
17136726;12/09/2023;26/09/2023;237.6311688
17134391;12/09/2023;26/09/2023;645.2805195
17135558;12/09/2023;27/09/2023;162.3619048
17133792;12/09/2023;27/09/2023;319.1212121
17133449;12/09/2023;27/09/2023;165.9619048
17133822;12/09/2023;27/09/2023;666.547619
17135706;12/09/2023;27/09/2023;123.8961039
